[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_Buffer(231118)_2_02.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.09000,-850
1.09167,-850
1.09333,-850
1.09500,-849
1.09667,-849
1.09833,-849
1.10000,-849
1.10167,-849
1.10333,-850
1.10500,-850
1.10667,-851
1.10833,-851
1.11000,-851
1.11167,-852
1.11333,-853
1.11500,-853
1.11667,-855
1.11833,-856
1.12000,-858
1.12167,-860
1.12333,-862
1.12500,-863
1.12667,-865
1.12833,-866
1.13000,-867
1.13167,-867
1.13333,-867
1.13500,-866
1.13667,-864
1.13833,-863
1.14000,-862
1.14167,-861
1.14333,-861
1.14500,-861
1.14667,-862
1.14833,-862
1.15000,-863
1.15167,-864
1.15333,-865
1.15500,-865
1.15667,-866
1.15833,-867
1.16000,-867
1.16167,-868
1.16333,-869
1.16500,-870
1.16667,-872
1.16833,-875
1.17000,-878
1.17167,-881
1.17333,-883
1.17500,-885
1.17667,-885
1.17833,-886
1.18000,-886
1.18167,-886
1.18333,-886
1.18500,-886
1.18667,-886
1.18833,-886
1.19000,-886
1.19167,-887
1.19333,-888
1.19500,-889
1.19667,-890
1.19833,-891
1.20000,-891
1.20167,-892
1.20333,-892
1.20500,-891
1.20667,-891
1.20833,-891
1.21000,-891
1.21167,-890
1.21333,-890
1.21500,-890
1.21667,-890
1.21833,-891
1.22000,-892
1.22167,-894
1.22333,-895
1.22500,-896
1.22667,-898
1.22833,-899
1.23000,-900
1.23167,-900
1.23333,-900
1.23500,-899
1.23667,-898
1.23833,-897
1.24000,-896
1.24167,-896
1.24333,-896
1.24500,-895
1.24667,-895
1.24833,-895
1.25000,-895
1.25167,-894
1.25333,-894
1.25500,-894
1.25667,-894
1.25833,-893
1.26000,-892
1.26167,-891
1.26333,-890
1.26500,-889
1.26667,-888
1.26833,-886
1.27000,-884
1.27167,-883
1.27333,-881
1.27500,-879
1.27667,-877
1.27833,-875
1.28000,-874
1.28167,-872
1.28333,-870
1.28500,-867
1.28667,-865
1.28833,-862
1.29000,-860
1.29167,-857
1.29333,-854
1.29500,-851
1.29667,-847
1.29833,-845
1.30000,-843
1.30167,-841
1.30333,-840
1.30500,-838
1.30667,-837
1.30833,-837
1.31000,-837
1.31167,-837
1.31333,-838
1.31500,-839
1.31667,-840
1.31833,-842
1.32000,-844
1.32167,-845
1.32333,-846
1.32500,-847
1.32667,-847
1.32833,-846
1.33000,-845
1.33167,-844
1.33333,-842
1.33500,-840
1.33667,-838
1.33833,-835
1.34000,-834
1.34167,-833
1.34333,-832
1.34500,-832
1.34667,-832
1.34833,-833
1.35000,-832
1.35167,-832
1.35333,-832
1.35500,-831
1.35667,-829
1.35833,-826
1.36000,-821
1.36167,-816
1.36333,-810
1.36500,-806
1.36667,-802
1.36833,-798
1.37000,-794
1.37167,-791
1.37333,-789
1.37500,-789
1.37667,-789
1.37833,-790
1.38000,-791
1.38167,-792
1.38333,-792
1.38500,-791
1.38667,-790
1.38833,-788
1.39000,-786
1.39167,-783
