[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_none_1_01.lcd
Output Date,11/20/2023
Output Time,12:56:17 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.30833,28494
1.31000,28297
1.31167,28102
1.31333,27920
1.31500,27740
1.31667,27548
1.31833,27334
1.32000,27123
1.32167,26928
1.32333,26737
1.32500,26535
1.32667,26311
1.32833,26090
1.33000,25886
1.33167,25685
1.33333,25472
1.33500,25235
1.33667,25003
1.33833,24789
1.34000,24580
1.34167,24361
1.34333,24118
1.34500,23880
1.34667,23663
1.34833,23454
1.35000,23234
1.35167,22992
1.35333,22756
1.35500,22542
1.35667,22335
1.35833,22118
1.36000,21880
1.36167,21647
1.36333,21436
1.36500,21232
1.36667,21019
1.36833,20785
1.37000,20556
1.37167,20348
1.37333,20148
1.37500,19940
1.37667,19710
1.37833,19486
1.38000,19282
1.38167,19086
1.38333,18881
1.38500,18654
1.38667,18435
1.38833,18236
1.39000,18046
1.39167,17849
1.39333,17632
1.39500,17421
1.39667,17231
1.39833,17049
1.40000,16860
1.40167,16652
1.40333,16451
1.40500,16269
1.40667,16096
1.40833,15916
1.41000,15719
1.41167,15528
1.41333,15356
1.41500,15191
1.41667,15020
1.41833,14833
1.42000,14651
1.42167,14487
1.42333,14329
1.42500,14165
1.42667,13984
1.42833,13810
1.43000,13653
1.43167,13504
1.43333,13351
1.43500,13183
1.43667,13020
1.43833,12874
1.44000,12734
1.44167,12590
1.44333,12432
1.44500,12279
1.44667,12141
1.44833,12010
1.45000,11874
1.45167,11725
1.45333,11581
1.45500,11453
1.45667,11331
1.45833,11206
1.46000,11069
1.46167,10937
1.46333,10819
1.46500,10707
1.46667,10591
1.46833,10464
1.47000,10342
1.47167,10232
1.47333,10128
1.47500,10020
1.47667,9902
1.47833,9788
1.48000,9686
1.48167,9588
1.48333,9486
1.48500,9375
1.48667,9267
1.48833,9170
1.49000,9078
1.49167,8983
1.49333,8880
1.49500,8781
1.49667,8693
1.49833,8611
1.50000,8529
1.50167,8440
1.50333,8354
1.50500,8277
1.50667,8204
1.50833,8128
1.51000,8045
1.51167,7964
1.51333,7892
1.51500,7822
1.51667,7750
1.51833,7672
1.52000,7596
1.52167,7529
1.52333,7466
1.52500,7401
1.52667,7331
1.52833,7264
1.53000,7204
1.53167,7146
1.53333,7086
1.53500,7021
1.53667,6958
1.53833,6901
1.54000,6847
1.54167,6792
1.54333,6731
1.54500,6673
1.54667,6622
1.54833,6573
1.55000,6523
1.55167,6469
1.55333,6417
1.55500,6371
1.55667,6328
1.55833,6284
1.56000,6237
1.56167,6191
1.56333,6150
1.56500,6111
1.56667,6070
1.56833,6026
1.57000,5983
1.57167,5945
1.57333,5909
1.57500,5872
1.57667,5831
1.57833,5792
1.58000,5758
1.58167,5726
1.58333,5693
1.58500,5657
1.58667,5623
1.58833,5591
1.59000,5561
1.59167,5529
1.59333,5494
1.59500,5460
1.59667,5429
1.59833,5400
1.60000,5371
1.60167,5339
1.60333,5308
1.60500,5282
1.60667,5257
1.60833,5232
1.61000,5205
1.61167,5180
1.61333,5156
1.61500,5134
1.61667,5111
1.61833,5085
1.62000,5059
1.62167,5036
1.62333,5014
1.62500,4990
1.62667,4964
1.62833,4938
1.63000,4915
1.63167,4894
1.63333,4871
1.63500,4847
1.63667,4823
1.63833,4802
1.64000,4781
1.64167,4760
1.64333,4737
1.64500,4714
1.64667,4694
1.64833,4674
1.65000,4653
1.65167,4631
1.65333,4609
1.65500,4588
1.65667,4569
1.65833,4548
1.66000,4525
1.66167,4503
