[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_unknow-new_9_07.lcd
Output Date,11/20/2023
Output Time,3:54:28 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
2.00833,9500
2.01000,9541
2.01167,9581
2.01333,9622
2.01500,9668
2.01667,9713
2.01833,9754
2.02000,9794
2.02167,9836
2.02333,9882
2.02500,9927
2.02667,9969
2.02833,10009
2.03000,10052
2.03167,10099
2.03333,10145
2.03500,10188
2.03667,10230
2.03833,10274
2.04000,10323
2.04167,10371
2.04333,10415
2.04500,10458
2.04667,10504
2.04833,10554
2.05000,10602
2.05167,10644
2.05333,10683
2.05500,10723
2.05667,10765
2.05833,10807
2.06000,10845
2.06167,10883
2.06333,10924
2.06500,10969
2.06667,11014
2.06833,11056
2.07000,11098
2.07167,11142
2.07333,11192
2.07500,11240
2.07667,11282
2.07833,11323
2.08000,11364
2.08167,11409
2.08333,11453
2.08500,11492
2.08667,11530
2.08833,11569
2.09000,11613
2.09167,11655
2.09333,11695
2.09500,11734
2.09667,11775
2.09833,11820
2.10000,11865
2.10167,11906
2.10333,11946
2.10500,11987
2.10667,12033
2.10833,12078
2.11000,12118
2.11167,12157
2.11333,12196
2.11500,12240
2.11667,12282
2.11833,12322
2.12000,12361
2.12167,12402
2.12333,12449
2.12500,12494
2.12667,12535
2.12833,12576
2.13000,12619
2.13167,12666
2.13333,12712
2.13500,12755
2.13667,12798
2.13833,12843
2.14000,12894
2.14167,12944
2.14333,12989
2.14500,13032
2.14667,13077
2.14833,13127
2.15000,13175
2.15167,13218
2.15333,13257
2.15500,13297
2.15667,13341
2.15833,13384
2.16000,13423
2.16167,13462
2.16333,13504
2.16500,13550
2.16667,13597
2.16833,13641
2.17000,13686
2.17167,13734
2.17333,13789
2.17500,13843
2.17667,13892
2.17833,13939
2.18000,13988
2.18167,14043
2.18333,14095
2.18500,14144
2.18667,14191
2.18833,14240
2.19000,14295
2.19167,14349
2.19333,14400
2.19500,14449
2.19667,14502
2.19833,14561
2.20000,14619
2.20167,14674
2.20333,14728
2.20500,14786
2.20667,14851
2.20833,14916
2.21000,14979
2.21167,15044
2.21333,15115
2.21500,15196
2.21667,15277
2.21833,15354
2.22000,15432
2.22167,15517
2.22333,15613
2.22500,15710
2.22667,15803
2.22833,15900
2.23000,16006
2.23167,16127
2.23333,16249
2.23500,16366
2.23667,16486
2.23833,16617
2.24000,16765
2.24167,16912
2.24333,17048
2.24500,17182
2.24667,17323
2.24833,17481
2.25000,17633
2.25167,17771
2.25333,17901
2.25500,18036
2.25667,18183
2.25833,18323
2.26000,18447
2.26167,18560
2.26333,18674
2.26500,18797
2.26667,18911
2.26833,19007
2.27000,19090
2.27167,19169
2.27333,19250
2.27500,19324
2.27667,19382
2.27833,19429
2.28000,19470
2.28167,19510
2.28333,19544
2.28500,19571
2.28667,19591
2.28833,19608
2.29000,19624
2.29167,19637
2.29333,19646
2.29500,19652
2.29667,19656
2.29833,19659
2.30000,19661
2.30167,19662
2.30333,19661
2.30500,19659
2.30667,19656
2.30833,19653
2.31000,19651
2.31167,19650
2.31333,19650
2.31500,19650
2.31667,19652
2.31833,19656
2.32000,19661
2.32167,19668
2.32333,19678
2.32500,19688
2.32667,19699
2.32833,19710
2.33000,19724
2.33167,19739
2.33333,19756
2.33500,19774
2.33667,19794
2.33833,19818
2.34000,19846
2.34167,19874
2.34333,19902
2.34500,19930
2.34667,19960
2.34833,19995
2.35000,20028
2.35167,20059
2.35333,20088
2.35500,20118
2.35667,20151
2.35833,20184
2.36000,20214
2.36167,20245
2.36333,20277
2.36500,20314
2.36667,20351
2.36833,20385
2.37000,20418
2.37167,20454
2.37333,20494
2.37500,20533
2.37667,20569
