[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-new_5_03.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.07333,-29
1.07500,0
1.07667,33
1.07833,63
1.08000,87
1.08167,105
1.08333,120
1.08500,134
1.08667,143
1.08833,146
1.09000,142
1.09167,133
1.09333,118
1.09500,102
1.09667,85
1.09833,66
1.10000,45
1.10167,21
1.10333,-2
1.10500,-25
1.10667,-46
1.10833,-69
1.11000,-94
1.11167,-117
1.11333,-135
1.11500,-149
1.11667,-162
1.11833,-174
1.12000,-183
1.12167,-187
1.12333,-187
1.12500,-183
1.12667,-176
1.12833,-167
1.13000,-156
1.13167,-144
1.13333,-130
1.13500,-113
1.13667,-95
1.13833,-78
1.14000,-60
1.14167,-39
1.14333,-16
1.14500,7
1.14667,27
1.14833,45
1.15000,63
1.15167,82
1.15333,98
1.15500,108
1.15667,114
1.15833,117
1.16000,116
1.16167,112
1.16333,104
1.16500,91
1.16667,74
1.16833,51
1.17000,28
1.17167,5
1.17333,-18
1.17500,-43
1.17667,-71
1.17833,-98
1.18000,-121
1.18167,-142
1.18333,-163
1.18500,-184
1.18667,-204
1.18833,-220
1.19000,-233
1.19167,-245
1.19333,-258
1.19500,-269
1.19667,-279
1.19833,-289
1.20000,-298
1.20167,-308
1.20333,-318
1.20500,-327
1.20667,-337
1.20833,-347
1.21000,-359
1.21167,-370
1.21333,-380
1.21500,-387
1.21667,-394
1.21833,-400
1.22000,-406
1.22167,-411
1.22333,-415
1.22500,-419
1.22667,-423
1.22833,-426
1.23000,-431
1.23167,-435
1.23333,-441
1.23500,-448
1.23667,-454
1.23833,-460
1.24000,-465
1.24167,-470
1.24333,-475
1.24500,-480
1.24667,-483
1.24833,-484
1.25000,-485
1.25167,-484
1.25333,-483
1.25500,-481
1.25667,-478
1.25833,-475
1.26000,-471
1.26167,-467
1.26333,-462
1.26500,-457
1.26667,-451
1.26833,-445
1.27000,-437
1.27167,-430
1.27333,-421
1.27500,-411
1.27667,-398
1.27833,-386
1.28000,-372
1.28167,-358
1.28333,-342
1.28500,-323
1.28667,-304
1.28833,-285
1.29000,-267
1.29167,-246
1.29333,-223
1.29500,-201
