[Header]
Application Name,LabSolutions
Version,5.113
Data File Name,C:\LabSolutions\Data\Max\231120 troubleshoot_220729-old_6_04.lcd
Output Date,11/20/2023
Output Time,12:56:16 PM

[Configuration]
Instrument Name,LCMSShimadzu
Instrument #,2
Line #,1
# of Detectors,2
Detector ID,Detector A,MS
Detector Name,Detector A,MS
# of Channels,2,1

[LC Chromatogram(Detector A-Ch1)]
Interval(msec),100
# of Points,9001
Start Time(min),0.000
End Time(min),15.000
Intensity Units,mAU
Intensity Multiplier,0.001
Wavelength(nm),205nm
R.Time (min),Intensity
1.13667,-93
1.13833,-78
1.14000,-61
1.14167,-41
1.14333,-21
1.14500,-4
1.14667,12
1.14833,27
1.15000,44
1.15167,59
1.15333,71
1.15500,80
1.15667,88
1.15833,95
1.16000,99
1.16167,99
1.16333,96
1.16500,88
1.16667,77
1.16833,65
1.17000,53
1.17167,39
1.17333,23
1.17500,5
1.17667,-13
1.17833,-30
1.18000,-46
1.18167,-64
1.18333,-83
1.18500,-102
1.18667,-120
1.18833,-137
1.19000,-155
1.19167,-175
1.19333,-194
1.19500,-209
1.19667,-222
1.19833,-233
1.20000,-245
1.20167,-256
1.20333,-265
1.20500,-273
1.20667,-280
1.20833,-287
1.21000,-294
1.21167,-301
1.21333,-307
1.21500,-315
1.21667,-323
1.21833,-331
1.22000,-338
1.22167,-345
1.22333,-352
1.22500,-359
1.22667,-366
1.22833,-371
1.23000,-375
1.23167,-379
1.23333,-383
1.23500,-386
1.23667,-389
1.23833,-391
1.24000,-392
1.24167,-394
1.24333,-395
1.24500,-396
1.24667,-397
1.24833,-397
1.25000,-398
1.25167,-398
1.25333,-399
1.25500,-401
1.25667,-403
1.25833,-405
1.26000,-407
1.26167,-408
1.26333,-407
1.26500,-404
1.26667,-401
1.26833,-396
1.27000,-389
1.27167,-380
1.27333,-369
1.27500,-355
1.27667,-340
1.27833,-326
1.28000,-310
1.28167,-293
1.28333,-272
1.28500,-252
1.28667,-232
1.28833,-212
1.29000,-190
1.29167,-166
1.29333,-142
1.29500,-121
1.29667,-102
1.29833,-83
1.30000,-62
1.30167,-44
1.30333,-29
1.30500,-16
1.30667,-6
1.30833,5
1.31000,13
1.31167,18
1.31333,20
1.31500,19
1.31667,17
1.31833,14
1.32000,8
1.32167,1
1.32333,-8
1.32500,-19
1.32667,-31
1.32833,-41
1.33000,-51
1.33167,-61
1.33333,-73
1.33500,-83
1.33667,-92
1.33833,-100
1.34000,-108
1.34167,-116
1.34333,-124
1.34500,-131
1.34667,-138
1.34833,-146
1.35000,-154
1.35167,-161
1.35333,-167
1.35500,-171
1.35667,-175
1.35833,-178
1.36000,-180
1.36167,-180
1.36333,-179
1.36500,-177
1.36667,-173
1.36833,-169
1.37000,-163
1.37167,-157
1.37333,-149
1.37500,-140
1.37667,-131
1.37833,-122
1.38000,-113
1.38167,-103
1.38333,-93
1.38500,-82
1.38667,-71
1.38833,-60
1.39000,-48
1.39167,-34
1.39333,-20
1.39500,-7
1.39667,5
1.39833,18
1.40000,32
1.40167,44
1.40333,53
1.40500,60
1.40667,64
1.40833,67
1.41000,68
1.41167,68
1.41333,66
1.41500,63
1.41667,58
1.41833,53
1.42000,48
1.42167,42
1.42333,36
1.42500,29
1.42667,22
1.42833,17
1.43000,12
1.43167,8
1.43333,5
1.43500,2
1.43667,-1
1.43833,-2
1.44000,-3
1.44167,-4
1.44333,-4
1.44500,-4
1.44667,-4
1.44833,-4
1.45000,-3
1.45167,-2
1.45333,-1
1.45500,1
1.45667,4
1.45833,7
1.46000,11
1.46167,15
1.46333,20
1.46500,26
1.46667,33
1.46833,40
1.47000,46
1.47167,53
1.47333,60
1.47500,67
1.47667,74
1.47833,81
1.48000,86
1.48167,92
1.48333,98
1.48500,105
1.48667,111
1.48833,117
1.49000,124
1.49167,132
1.49333,140
1.49500,148
1.49667,157
1.49833,167
1.50000,178
1.50167,190
1.50333,200
1.50500,210
1.50667,221
1.50833,232
1.51000,243
1.51167,253
1.51333,262
1.51500,271
1.51667,281
1.51833,291
1.52000,300
1.52167,309
1.52333,319
1.52500,330
1.52667,341
1.52833,351
1.53000,361
1.53167,370
1.53333,380
1.53500,390
1.53667,400
1.53833,410
1.54000,421
1.54167,434
1.54333,448
1.54500,460
1.54667,473
1.54833,486
1.55000,501
1.55167,516
1.55333,530
1.55500,542
1.55667,555
1.55833,569
1.56000,583
1.56167,596
1.56333,608
1.56500,621
1.56667,636
1.56833,651
1.57000,666
1.57167,682
1.57333,699
1.57500,719
1.57667,738
1.57833,756
1.58000,774
1.58167,793
1.58333,814
1.58500,834
1.58667,852
1.58833,870
1.59000,888
1.59167,908
1.59333,927
1.59500,945
1.59667,962
1.59833,979
1.60000,999
1.60167,1018
1.60333,1036
1.60500,1054
1.60667,1073
1.60833,1095
1.61000,1117
1.61167,1137
1.61333,1157
1.61500,1178
1.61667,1201
1.61833,1225
1.62000,1245
1.62167,1265
1.62333,1286
1.62500,1308
1.62667,1330
1.62833,1350
1.63000,1369
1.63167,1389
1.63333,1412
1.63500,1434
1.63667,1456
1.63833,1477
1.64000,1499
1.64167,1525
1.64333,1550
1.64500,1574
1.64667,1598
1.64833,1624
1.65000,1654
1.65167,1682
1.65333,1708
1.65500,1732
1.65667,1756
1.65833,1782
1.66000,1807
1.66167,1830
1.66333,1853
1.66500,1877
1.66667,1905
1.66833,1932
1.67000,1958
1.67167,1984
1.67333,2013
1.67500,2045
1.67667,2077
1.67833,2105
1.68000,2133
1.68167,2161
1.68333,2192
1.68500,2223
1.68667,2249
1.68833,2275
1.69000,2301
1.69167,2329
1.69333,2357
1.69500,2382
1.69667,2407
1.69833,2433
1.70000,2462
1.70167,2491
1.70333,2517
1.70500,2543
1.70667,2570
1.70833,2601
1.71000,2631
1.71167,2658
1.71333,2685
1.71500,2714
1.71667,2746
1.71833,2777
1.72000,2806
1.72167,2834
1.72333,2864
1.72500,2897
1.72667,2930
1.72833,2960
1.73000,2990
1.73167,3022
1.73333,3057
1.73500,3092
1.73667,3123
1.73833,3154
1.74000,3187
1.74167,3223
1.74333,3257
1.74500,3289
1.74667,3319
1.74833,3351
1.75000,3386
1.75167,3420
1.75333,3452
1.75500,3485
1.75667,3520
1.75833,3559
1.76000,3598
1.76167,3634
1.76333,3669
1.76500,3707
1.76667,3748
1.76833,3789
1.77000,3826
1.77167,3862
1.77333,3900
1.77500,3942
1.77667,3983
1.77833,4022
1.78000,4061
1.78167,4103
1.78333,4150
1.78500,4197
1.78667,4241
1.78833,4286
1.79000,4333
1.79167,4387
1.79333,4439
1.79500,4486
1.79667,4532
1.79833,4579
1.80000,4632
1.80167,4682
1.80333,4728
1.80500,4771
1.80667,4815
1.80833,4864
1.81000,4911
1.81167,4953
1.81333,4994
1.81500,5037
1.81667,5083
1.81833,5128
1.82000,5167
1.82167,5204
1.82333,5240
1.82500,5280
1.82667,5317
1.82833,5350
1.83000,5381
1.83167,5412
1.83333,5445
1.83500,5477
1.83667,5507
1.83833,5536
1.84000,5567
1.84167,5602
1.84333,5636
1.84500,5667
1.84667,5697
1.84833,5728
1.85000,5762
1.85167,5796
1.85333,5827
1.85500,5856
1.85667,5887
1.85833,5921
1.86000,5955
1.86167,5986
1.86333,6016
1.86500,6048
1.86667,6084
1.86833,6120
1.87000,6152
1.87167,6185
